Date,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,True Node
01.09.1948,158.45045096,123.29104989,175.80971067,112.61032198,208.30632673,259.49251061,147.76338071,90.04083978,191.48396334,135.30161920,36.73530538
02.09.1948,159.41892936,138.34797469,177.40350878,113.56261211,208.96115653,259.54283995,147.88933506,90.07018445,191.51639354,135.32981114,36.59547212
03.09.1948,160.38788719,153.60824826,178.97666524,114.52262507,209.61744454,259.59612450,148.01502664,90.09874784,191.54907293,135.35781326,36.45350707
04.09.1948,161.35730943,168.89120583,180.52927486,115.49010154,210.27518155,259.65235166,148.14043699,90.12652442,191.58199618,135.38562055,36.32785283
05.09.1948,162.32718595,184.01421440,182.06139285,116.46480495,210.93436139,259.71151259,148.26555369,90.15351522,191.61516377,135.41323414,36.23305120
06.09.1948,163.29751071,198.82445368,183.57302806,117.44651958,211.59497863,259.77359888,148.39036738,90.17972465,191.64857878,135.44065809,36.17614600
07.09.1948,164.26827963,213.21978341,185.06413521,118.43504615,212.25702551,259.83859858,148.51486770,90.20515614,191.68224268,135.46789511,36.15539737
08.09.1948,165.23948872,227.15419527,186.53460784,119.43019719,212.92049014,259.90649353,148.63904029,90.22980908,191.71615243,135.49494359,36.16125653
09.09.1948,166.21113381,240.63070249,187.98427278,120.43179408,213.58535678,259.97725936,148.76286631,90.25367810,191.75029992,135.52179698,36.17905513
10.09.1948,167.18321159,253.68789110,189.41288574,121.43966591,214.25160771,260.05086728,148.88632371,90.27675440,191.78467342,135.54844522,36.19249416
11.09.1948,168.15572089,266.38562238,190.82012660,122.45364934,214.91922547,260.12728649,149.00938920,90.29902774,191.81925966,135.57487672,36.18703271
12.09.1948,169.12866345,278.79298345,192.20559342,123.47358845,215.58819433,260.20648593,149.13203970,90.32048794,191.85404537,135.60107992,36.15252507
13.09.1948,170.10204406,290.97949861,193.56879496,124.49933437,216.25850093,260.28843521,149.25425303,90.34112562,191.88901804,135.62704403,36.08475534
14.09.1948,171.07587043,303.00947327,194.90914195,125.53074485,216.93013452,260.37310506,149.37600825,90.36093259,191.92416629,135.65275940,35.98576950
15.09.1948,172.05015318,314.93895463,196.22593740,126.56768400,217.60308714,260.46046776,149.49728594,90.37990216,191.95948023,135.67821786,35.86310396
16.09.1948,173.02490582,326.81479007,197.51836579,127.61002208,218.27735383,260.55049742,149.61806841,90.39802943,191.99495172,135.70341300,35.72816676
17.09.1948,174.00014464,338.67535190,198.78548080,128.65763516,218.95293257,260.64317012,149.73833977,90.41531130,192.03057439,135.72834018,35.59412867
18.09.1948,174.97588826,350.55255531,200.02619132,129.71040440,219.62982407,260.73846372,149.85808561,90.43174630,192.06634343,135.75299632,35.47370963
19.09.1948,175.95215711,2.47476900,201.23924581,130.76821534,220.30803133,260.83635765,149.97729271,90.44733424,192.10225532,135.77737962,35.37720282
20.09.1948,176.92897274,14.47015480,202.42321478,131.83095700,220.98755927,260.93683251,150.09594858,90.46207582,192.13830739,135.80148914,35.31099053
21.09.1948,177.90635702,26.56989453,203.57647116,132.89852091,221.66841405,261.03986965,150.21404093,90.47597216,192.17449732,135.82532426,35.27670737
22.09.1948,178.88433106,38.81073701,204.69716840,133.97079989,222.35060225,261.14545043,150.33155685,90.48902400,192.21082241,135.84888401,35.27112003
23.09.1948,179.86291391,51.23629317,205.78321621,135.04768682,223.03412986,261.25355537,150.44848196,90.50123095,192.24727870,135.87216615,35.28672589
24.09.1948,180.84212143,63.89652721,206.83225413,136.12907342,223.71900135,261.36416345,150.56479961,90.51259072,192.28386027,135.89516649,35.31301428
25.09.1948,181.82196535,76.84491664,207.84162313,137.21484945,224.40521906,261.47725159,150.68049038,90.52309868,192.32055875,135.91787842,35.33826600
26.09.1948,182.80245246,90.13281715,208.80833519,138.30490208,225.09278268,261.59279443,150.79553188,90.53274776,192.35736311,135.94029273,35.35167175
27.09.1948,183.78358396,103.80082944,209.72904122,139.39911548,225.78168891,261.71076423,150.90989865,90.54152844,192.39425970,135.96239759,35.34543179
28.09.1948,184.76535526,117.86765433,210.59999811,140.49737125,226.47193166,261.83113136,151.02356283,90.54942944,192.43123281,135.98417924,35.31639800
29.09.1948,185.74775680,132.31820296,211.41703638,141.59954994,227.16350303,261.95386568,151.13649569,90.55643944,192.46826627,136.00562356,35.26679954
30.09.1948,186.73077598,147.09440995,212.17552993,142.70553417,227.85639523,262.07893882,151.24867030,90.56254974,192.50534607,136.02671870,35.20372317

October,,,,,,,,,,,
01.10.1948,187.71439963,162.09329174,212.87036958,143.81521232,228.55060263,262.20632642,151.36006422,90.56775698,192.54246294,136.04745777,35.13740705
02.10.1948,188.69861567,177.17578350,213.49594259,144.92848145,229.24612244,262.33600889,151.47066086,90.57206443,192.57961350,136.06783995,35.07860589
03.10.1948,189.68341320,192.18608926,214.04612213,146.04524803,229.94295337,262.46796977,151.58044827,90.57548061,192.61679877,136.08786920,35.03602256
04.10.1948,190.66878105,206.97630951,214.51427365,147.16542638,230.64109259,262.60219205,151.68941587,90.57801580,192.65401960,136.10755072,35.01424585
05.10.1948,191.65470616,221.42846510,214.89328806,148.28893601,231.34053273,262.73865450,151.79755067,90.57967801,192.69126673,136.12688701,35.01306692
06.10.1948,192.64117305,235.46768807,215.17565405,149.41569947,232.04126062,262.87732958,151.90483505,90.58047055,192.72850842,136.14587555,35.02798972
07.10.1948,193.62816508,249.06486047,215.35358335,150.54564182,232.74325835,263.01818403,152.01124684,90.58039201,192.76575923,136.16450887,35.05171344
08.10.1948,194.61566673,262.23103736,215.41920459,151.67869126,233.44650597,263.16118129,152.11676123,90.57943812,192.80304660,136.18277651,35.07602570
09.10.1948,195.60366569,275.00761618,215.36484267,152.81478021,234.15098418,263.30628412,152.22135307,90.57760413,192.84033075,136.20066740,35.09359877
10.10.1948,196.59215393,287.45569795,215.18340233,153.95384566,234.85667608,263.45345653,152.32499844,90.57488637,192.87758648,136.21817148,35.09933121
11.10.1948,197.58112774,299.64669355,214.86887261,155.09582894,235.56356774,263.60266449,152.42767514,90.57128287,192.91479972,136.23528037,35.09104990
12.10.1948,198.57058726,311.65496162,214.41696273,156.24067512,236.27164817,263.75387606,152.52936281,90.56679351,192.95195975,136.25198737,35.06954829
13.10.1948,199.56053611,323.55249657,213.82586473,157.38833266,236.98090917,263.90706138,152.63004278,90.56141992,192.98905763,136.26828752,35.03806176
14.10.1948,200.55098116,335.40537247,213.09711382,158.53875318,237.69134528,264.06219275,152.72969811,90.55516554,193.02608611,136.28417757,35.00136532
15.10.1948,201.54193238,347.27161347,212.23648333,159.69189124,238.40295369,264.21924456,152.82831353,90.54803562,193.06303947,136.29965597,34.96471755
16.10.1948,202.53340255,359.20023999,211.25481078,160.84770396,239.11573404,264.37819315,152.92587517,90.54003694,193.09991346,136.31472260,34.93286231
17.10.1948,203.52540678,11.23132610,210.16861308,162.00615041,239.82968805,264.53901642,153.02237016,90.53117742,193.13670479,136.32937844,34.90925163
18.10.1948,204.51796188,23.39693327,209.00032616,163.16719081,240.54481902,264.70169341,153.11778607,90.52146565,193.17341076,136.34362503,34.89558879
19.10.1948,205.51108542,35.72274114,207.77801474,164.33078544,241.26113114,264.86620361,153.21211019,90.51091015,193.21002847,136.35746376,34.89172777
20.10.1948,206.50479452,48.23009062,206.53445383,165.49689339,241.97862855,265.03252616,153.30532857,90.49951857,193.24655403,136.37089502,34.89591065
21.10.1948,207.49910446,60.93802513,205.30558672,166.66547112,242.69731434,265.20063890,153.39742510,90.48729671,193.28298158,136.38391729,34.90527964
22.10.1948,208.49402739,73.86480554,204.12849294,167.83647133,243.41718963,265.37051767,153.48838076,90.47424795,193.31930266,136.39652647,34.91656352
23.10.1948,209.48957152,87.02833542,203.03911646,169.00984238,244.13825315,265.54213605,153.57817339,90.46037307,193.35550597,136.40871570,34.92680700
24.10.1948,210.48574075,100.44499795,202.07006896,170.18552824,244.86050128,265.71546562,153.66677808,90.44567068,193.39157776,136.42047572,34.93399352
25.10.1948,211.48253482,114.12661127,201.24880960,171.36346911,245.58392853,265.89047671,153.75416796,90.43013818,193.42750268,136.43179580,34.93741491
26.10.1948,212.47994985,128.07559234,200.59641684,172.54360255,246.30852852,266.06713958,153.84031567,90.41377314,193.46326513,136.44266514,34.93767362
27.10.1948,213.47797940,142.27899293,200.12704113,173.72586523,247.03429517,266.24542594,153.92519510,90.39657525,193.49885105,136.45307460,34.93628337
28.10.1948,214.47661567,156.70276487,199.84800119,174.91019499,247.76122412,266.42531064,154.00878343,90.37854822,193.53424975,136.46301870,34.93497656
29.10.1948,215.47585038,171.28819799,199.76039397,176.09653263,248.48931350,266.60677262,154.09106248,90.35970117,193.56945523,136.47249689,34.93506930
30.10.1948,216.47567462,185.95254643,199.86004476,177.28482258,249.21856326,266.78979448,154.17201869,90.34004849,193.60446596,136.48151339,34.93677620
31.10.1948,217.47607746,200.59506300,200.13862392,178.47501223,249.94897305,266.97436022,154.25164131,90.31960785,193.63928286,136.49007517,34.93916346

November,,,,,,,,,,,
01.11.1948,218.47704399,215.10799379,200.58478464,179.66705010,250.68053908,267.16045192,154.32991930,90.29839689,193.67390606,136.49818871,34.94042035
02.11.1948,219.47855414,229.39024519,201.18521962,180.86088428,251.41325171,267.34804684,154.40683847,90.27643012,193.70833188,136.50585695,34.93849590
03.11.1948,220.48058306,243.36033401,201.92557439,182.05646201,252.14709472,267.53711622,154.48238014,90.25371736,193.74255150,136.51307785,34.93188037
04.11.1948,221.48310343,256.96556993,202.79118963,183.25373075,252.88204697,267.72762630,154.55652183,90.23026435,193.77655164,136.51984508,34.92023061
05.11.1948,222.48608862,270.18590341,203.76766924,184.45264020,253.61808522,267.91954089,154.62923938,90.20607476,193.81031680,136.52615011,34.90467070
06.11.1948,223.48951544,283.03268279,204.84128684,185.65314406,254.35518708,268.11282398,154.70050919,90.18115250,193.84383160,136.53198460,34.88768095
07.11.1948,224.49336563,295.54380803,205.99925266,186.85520092,255.09333284,268.30744155,154.77030975,90.15550327,193.87708243,136.53734196,34.87259811
08.11.1948,225.49762606,307.77713198,207.22986686,188.05877391,255.83250610,268.50336220,154.83862208,90.12913511,193.91005795,136.54221789,34.86285605
09.11.1948,226.50228819,319.80361335,208.52258542,189.26383064,256.57269359,268.70055711,154.90542954,90.10205823,193.94274899,136.54661024,34.86115331
10.11.1948,227.50734738,331.70110745,209.86802252,190.47034159,257.31388483,268.89899971,154.97071751,90.07428475,193.97514826,136.55051873,34.86873199
11.11.1948,228.51280246,343.54910089,211.25790912,191.67828037,258.05607183,269.09866552,155.03447316,90.04582851,194.00725010,136.55394475,34.88491795
12.11.1948,229.51865545,355.42433028,212.68502360,192.88762319,258.79924885,269.29953192,155.09668526,90.01670484,194.03905033,136.55689114,34.90702333
13.11.1948,230.52491126,7.39707580,214.14310638,194.09834860,259.54341224,269.50157795,155.15734387,89.98693037,194.07054597,136.55936199,34.93064567
14.11.1948,231.53157744,19.52794209,215.62676719,195.31043707,260.28856003,269.70478397,155.21643999,89.95652255,194.10173490,136.56136221,34.95032613
15.11.1948,232.53866366,31.86507313,217.13139133,196.52387025,261.03469155,269.90913110,155.27396490,89.92549914,194.13261522,136.56289693,34.96047563
16.11.1948,233.54618086,44.44193732,218.65304879,197.73863003,261.78180662,270.11460050,155.32990933,89.89387732,194.16318448,136.56397075,34.95644517
17.11.1948,234.55414017,57.27599592,220.18840872,198.95469715,262.52990470,270.32117236,155.38426234,89.86167273,194.19343864,136.56458667,34.93558170
18.11.1948,235.56255152,70.36865245,221.73466109,200.17204975,263.27898380,270.52882500,155.43701037,89.82889850,194.22337114,136.56474515,34.89806699
19.11.1948,236.57142238,83.70680178,223.28944616,201.39066218,264.02903979,270.73753417,155.48813649,89.79556469,194.25297221,136.56444349,34.84731354
20.11.1948,237.58075717,97.26597989,224.85079237,202.61050458,264.78006630,270.94727318,155.53762061,89.76167855,194.28222912,136.56367608,34.78972005
21.11.1948,238.59055729,111.01464692,226.41706254,203.83154331,265.53205539,271.15801382,155.58544056,89.72724567,194.31112724,136.56243549,34.73367610
22.11.1948,239.60082191,124.91866206,227.98690761,205.05374233,266.28499888,271.36972794,155.63157390,89.69227185,194.33965175,136.56071425,34.68787101
23.11.1948,240.61154887,138.94477575,229.55922685,206.27706478,267.03888970,271.58238918,155.67599994,89.65676516,194.36778968,136.55850689,34.65923838
24.11.1948,241.62273554,153.06215384,231.13313349,207.50147455,267.79372309,271.79597433,155.71870150,89.62073762,194.39553148,136.55581159,34.65111069
25.11.1948,242.63437897,167.24152608,232.70792454,208.72693714,268.54949683,272.01046395,155.75966582,89.58420607,194.42287181,136.55263097,34.66194334
26.11.1948,243.64647518,181.45235100,234.28305399,209.95341971,269.30621059,272.22584182,155.79888447,89.54719194,194.44980932,136.54897189,34.68528434
27.11.1948,244.65901772,195.65913171,235.85810874,211.18089011,270.06386420,272.44209337,155.83635204,89.50971980,194.47634513,136.54484398,34.71097042
28.11.1948,245.67199564,209.81847344,237.43278713,212.40931534,270.82245512,272.65920328,155.87206402,89.47181500,194.50248063,136.54025733,34.72722193
29.11.1948,246.68539171,223.87845914,239.00688022,213.63865992,271.58197610,272.87715292,155.90601444,89.43350116,194.52821492,136.53522004,34.72326798
30.11.1948,247.69918182,237.78133438,240.58025643,214.86888515,272.34241358,273.09591869,155.93819417,89.39479824,194.55354309,136.52973633,34.69175605

December,,,,,,,,,,,
01.12.1948,248.71333592,251.46942148,242.15284961,216.09994962,273.10374787,273.31547179,155.96859065,89.35572205,194.57845581,136.52380617,34.63041239
02.12.1948,249.72782056,264.89298288,243.72465031,217.33181109,273.86595482,273.53577956,155.99718890,89.31628521,194.60294051,136.51742634,34.54261844
03.12.1948,250.74260214,278.01798739,245.29569932,218.56442891,274.62900849,273.75680782,156.02397355,89.27649906,194.62698336,136.51059240,34.43679781
04.12.1948,251.75764982,290.83179704,246.86608221,219.79776621,275.39288376,273.97852310,156.04893080,89.23637568,194.65057139,136.50330076,34.32479278
05.12.1948,252.77293730,303.34564559,248.43592400,221.03179108,276.15755808,274.20089424,156.07204965,89.19592914,194.67369384,136.49554996,34.21960470
06.12.1948,253.78844340,315.59390452,250.00538353,222.26647667,276.92301209,274.42389294,156.09332231,89.15517592,194.69634257,136.48734114,34.13294807
07.12.1948,254.80415169,327.63094527,251.57464791,223.50180063,277.68922958,274.64749358,156.11274385,89.11413475,194.71851188,136.47867781,34.07307293
08.12.1948,255.82004983,339.52667105,253.14392727,224.73774435,278.45619697,274.87167281,156.13031180,89.07282608,194.74019805,136.46956542,34.04324024
09.12.1948,256.83612900,351.36157754,254.71345009,225.97429232,279.22390292,275.09640918,156.14602565,89.03127174,194.76139892,136.46001090,34.04108816
10.12.1948,257.85238336,3.22177309,256.28345943,227.21143161,279.99233794,275.32168271,156.15988652,88.98949458,194.78211355,136.45002239,34.05895261
11.12.1948,258.86880983,15.19397844,257.85421039,228.44915160,280.76149411,275.54747467,156.17189682,88.94751811,194.80234188,136.43960882,34.08506224
12.12.1948,259.88540775,27.36026310,259.42596822,229.68744354,281.53136470,275.77376712,156.18205981,88.90536609,194.82208435,136.42877960,34.10542947
13.12.1948,260.90217862,39.79222978,260.99899607,230.92630012,282.30194384,276.00054250,156.19037904,88.86306197,194.84134132,136.41754396,34.10619096
14.12.1948,261.91912555,52.54457696,262.57354326,232.16571465,283.07322582,276.22778281,156.19685749,88.82062807,194.86011227,136.40591022,34.07609438
15.12.1948,262.93625246,65.64848159,264.14986541,233.40567994,283.84520426,276.45546870,156.20149640,88.77808451,194.87839477,136.39388468,34.00877611
16.12.1948,263.95356297,79.10598454,265.72821668,234.64618698,284.61787121,276.68357840,156.20429421,88.73544817,194.89618336,136.38147058,33.90442030
17.12.1948,264.97105962,92.88725973,267.30883622,235.88722390,285.39121665,276.91208721,156.20524593,88.69273224,194.91346910,136.36866763,33.77035630
18.12.1948,265.98874365,106.93277049,268.89194539,237.12877585,286.16522890,277.14096804,156.20434369,88.64994691,194.93024013,136.35547258,33.62021211
19.12.1948,267.00661567,121.16130509,270.47774610,238.37082600,286.93989606,277.37019303,156.20157866,88.60710131,194.94648347,136.34188118,33.47149038
20.12.1948,268.02467677,135.48278459,272.06641844,239.61335725,287.71520801,277.59973588,156.19694367,88.56420621,194.96218766,136.32789073,33.34189398
21.12.1948,269.04292942,149.81249615,273.65811725,240.85635385,288.49115805,277.82957390,156.19043572,88.52127649,194.97734510,136.31350254,33.24524411
22.12.1948,270.06137727,164.08251898,275.25296662,242.09980218,289.26774327,278.05968883,156.18205726,88.47833229,194.99195307,136.29872302,33.18802401
23.12.1948,271.08002374,178.24724169,276.85105216,243.34369005,290.04496350,278.29006603,156.17181584,88.43539847,195.00601330,136.28356319,33.16751112
24.12.1948,272.09886982,192.28229198,278.45241116,244.58800513,290.82281898,278.52069253,156.15972245,88.39250279,195.01953006,136.26803682,33.17225327
25.12.1948,273.11791165,206.17846698,280.05702120,245.83273293,291.60130785,278.75155458,156.14578934,88.34967349,195.03250789,136.25215809,33.18446672
26.12.1948,274.13713873,219.93340162,281.66478775,247.07785530,292.38042392,278.98263560,156.13002801,88.30693706,195.04494941,136.23593942,33.18390908
27.12.1948,275.15653313,233.54373600,283.27553094,248.32334958,293.16015540,279.21391491,156.11244789,88.26431677,195.05685402,136.21939010,33.15218307
28.12.1948,276.17606982,246.99989448,284.88897142,249.56918890,293.94048467,279.44536766,156.09305598,88.22183215,195.06821743,136.20251577,33.07650982
29.12.1948,277.19571815,260.28464169,286.50471496,250.81534328,294.72138917,279.67696627,156.07185734,88.17949939,195.07903226,136.18531898,32.95222550
30.12.1948,278.21544414,273.37551999,288.12223510,252.06178159,295.50284306,279.90868449,156.04885641,88.13733254,195.08928929,136.16780039,32.78359411
31.12.1948,279.23521321,286.25024512,289.74085311,253.30847373,296.28481938,280.14051587,156.02405857,88.09534510,195.09897917,136.14996046,32.58286285

January,,,,,,,,,,,
